Video_Title,Comment_Text,Comment_Date,Like_Count,Language_Label,Sentiment_Score,Sentiment_Label,Nature_Aligned
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,requested not to stretch too much come to the point,2024-12-21T11:56:17Z,2,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,मुहके छाले जाथे है मसुडोंके छिल जाते है कोई दवा बताओ,2024-12-24T16:44:26Z,0,Hindi,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,what is the relation of this with skin diseases which remedy you suggested,2024-12-24T15:23:06Z,0,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,धन्यवाद 40 में आपको कहां भेज सकता हूं बताने की कृपा करें,2024-12-23T13:07:59Z,4,Hindi,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,make video as short as possible less than 5 minutes,2024-12-20T16:26:35Z,1,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,bahut vadhia jankari ji,2024-12-20T13:18:46Z,4,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,sir aap protein kai se milta hai no daal no dairy,2024-12-21T17:32:07Z,1,English,-0.0803,Negative,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,nexr shivir maharashtra me kb hoga,2024-12-21T04:04:14Z,0,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,psoriasis theek hota hai sir,2024-12-21T15:43:08Z,0,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,natural khane peene se hi healthy rah sakte hain medicines factory products dairy products cooked food se nahin,2024-12-20T13:59:19Z,2,English,0.6369,Positive,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,nds का प्रायोगिक तत्वावर उपक्रम हाती घेण्यात आला असून त्यात काही गैर वाटत नाही,2024-12-21T09:07:58Z,0,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,thank you,2024-12-20T14:50:01Z,0,English,0.3612,Positive,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,detail me banaye vedio,2024-12-23T16:45:47Z,0,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,adapur eastchamparan bihar,2025-08-08T02:52:53Z,0,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,aap se nivedan hi ki ckd pr bhi video banaye,2024-12-20T16:12:23Z,0,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,भाइ आप जो बात कहते हो कि अनाज मत खाओ और केवल सब्जी खाने की सलाह देते हो जो पेकटीकल नहीं है,2025-10-16T16:17:43Z,1,Hindi,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,bijli tej karo ji ji bijli ki skuutis,2024-12-23T09:43:31Z,1,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,mere private parts pe kafi time se infection rehta tha when i follow new diet and cured thanks nds system,2025-09-13T00:04:50Z,0,English,0.4404,Positive,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,राम राम राम राम,2024-12-22T01:19:29Z,0,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,sir kuch galat khana nahi khata fir bhi 15 saal che pimples nahi jate,2024-12-21T13:05:23Z,0,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,what is remedy,2024-12-24T10:26:15Z,0,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,आप कहना क्या चाह रहे हो,2025-09-16T04:52:23Z,1,Hindi,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,bijli skutis heros,2024-12-23T09:43:52Z,1,English,0.3182,Positive,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,pranaam aapako anubhav he mw 8 saal se jyada nds follow karta hu me fruit juice bina namak ke behosh ho jaata hu bp low ho jaata hu sodium ki kami he kounsa khana vegetable sodium rich he,2024-12-21T01:06:09Z,0,English,0.3612,Positive,1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,atheritis par video baniyen guruji,2024-12-20T14:05:54Z,2,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,guru ji kya ckd pateint nds se sahi ho sakte hi age 72 yr,2024-12-20T16:11:30Z,0,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,very long vedio,2025-08-22T13:52:32Z,0,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,sir punjab mai kahi camp hai,2024-12-21T09:42:17Z,0,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,psoriasis theek hota hai kya sir ji,2025-02-26T15:33:19Z,0,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,nice,2025-01-07T18:05:50Z,0,English,0.4215,Positive,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,nonsense wasted our valuable time and his own,2024-12-22T10:42:26Z,0,English,-0.4215,Negative,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,सीधा इलाज पर आ सकते हैं,2025-10-17T14:21:34Z,0,Hindi,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,guruji hernia par video,2025-10-07T19:02:15Z,0,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,apne sirf bhashan dekar tal diya,2024-12-24T14:40:53Z,0,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,ye bakwas kon sunega koi kaam ki baat hai toh hi video banani chahiye,2024-12-22T11:42:21Z,0,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,u r not telling anything,2024-12-23T11:59:21Z,0,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,green juice fasting se sabhi bimariyon se mukt ho sakte hain,2024-12-20T14:01:20Z,1,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,sorry but i west my time,2025-12-04T02:22:43Z,0,English,-0.0387,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,बकवास,2024-12-24T12:25:35Z,0,Hindi,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,bakvas kar raha ha,2024-12-22T05:47:51Z,0,English,0.34,Positive,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,फालतू काम का टीका आप ही के पास है,2024-12-21T15:38:39Z,1,Hindi,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,बकवास जायदा काम कम,2024-12-21T15:34:46Z,7,Hindi,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,sir can we include onion radish mooli in green juice,2024-12-20T13:51:41Z,0,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,taim paas,2024-12-23T13:21:37Z,0,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,very good vichar sir ji,2025-11-13T02:34:09Z,0,English,0.4927,Positive,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,good,2025-01-28T06:59:30Z,0,English,0.4404,Positive,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,good,2025-01-30T08:41:37Z,0,English,0.4404,Positive,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,,2024-12-20T13:01:22Z,0,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,adapur eastchamparan bihar,2025-08-08T02:59:53Z,0,English,0.0,Neutral,-1
त्वचा रोगों का जड़ से इलाज और दोबारा होने से कैसे बचें | चमकदार स्किन के लिए यह वीडियो जरूर देखें |,,2025-03-10T01:21:03Z,0,English,0.0,Neutral,-1
Kidney Disease Diet What to Eat & Avoid |,,2025-03-27T15:40:58Z,1,English,0.0,Neutral,-1
Kidney Disease Diet What to Eat & Avoid |,sadar charan sparsh biwi chauhan ji,2024-12-14T00:41:29Z,2,English,0.0,Neutral,-1
Kidney Disease Diet What to Eat & Avoid |,you are great sir,2025-05-20T14:34:04Z,0,English,0.6249,Positive,-1
Kidney Disease Diet What to Eat & Avoid |,om,2024-12-16T07:12:55Z,0,English,0.0,Neutral,-1
Kidney Disease Diet What to Eat & Avoid |,sir skin pe white spots hee uska koi ukel dona,2025-07-29T11:17:12Z,1,English,0.0,Neutral,-1
Kidney Disease Diet What to Eat & Avoid |,jay shree ram,2025-08-18T06:15:25Z,0,English,0.0,Neutral,-1
Kidney Disease Diet What to Eat & Avoid |,हमने तो सदैव इनको खाने की सलाह सुनी है मत खाओ कौन कहता भई,2025-05-27T13:40:41Z,0,Hindi,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,pranam guruji,2025-12-15T16:11:02Z,0,English,0.0,Neutral,1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,pranam guruji,2025-12-28T16:14:52Z,0,English,0.0,Neutral,1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,hamare guruji ka gyan ucchkoti ka hai,2024-12-11T12:45:46Z,4,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,उल्लंघनम परम् दोषनम।,2025-10-12T17:25:29Z,0,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,i feel this is 100 pure knowledge,2025-09-11T05:16:33Z,0,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,1000 true guruji,2025-09-06T09:41:24Z,1,English,0.4215,Positive,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,guruji kitni aasani se sab samjhe h aap koti koti dhanyavaad,2025-02-20T12:43:21Z,1,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,जय श्री राम जय श्री राम जय श्री राम,2025-06-02T07:35:29Z,0,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,super se bhi uper,2024-12-11T13:01:14Z,1,English,0.5994,Positive,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,guru ji parnaaam ji,2025-09-20T03:51:02Z,0,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,very important information,2024-12-11T13:00:17Z,1,English,0.2716,Positive,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,aaj se chalu kiya kafi acha lga sir,2024-12-11T12:40:08Z,2,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,खाना खा के किसका भला हुवा ना खाने वाले कम खाने वाले को देख लो भूख लगे तो ही खाये जितनी जरूर है भूख ना लगे तो कभी मत खाये पानी हो या फूड शुरुआत धीमी ही होतीं हैं सिस्टम में आने में time लगता हैं लेकिन आपका decision निर्णय लेना ही आपको healthy बनाता है,2024-12-14T07:26:04Z,3,Hindi,0.4019,Positive,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,good morning sar thanks,2025-07-21T04:02:23Z,0,English,0.7003,Positive,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,very nice ॐ,2025-08-25T12:33:26Z,0,English,0.4754,Positive,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,very nice sir ji,2025-07-23T15:36:30Z,0,English,0.4754,Positive,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,best,2025-06-14T18:27:08Z,0,English,0.6369,Positive,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,super duper,2024-12-11T14:18:21Z,0,English,0.5994,Positive,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,ek point aapne ekdam accha highlight kiya ki step by step aage badhana hai taki healing crisis langhan me ubhad k symptoms ko hamara sharir acchi tarah se zel paye,2024-12-21T02:48:48Z,0,English,-0.4019,Negative,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,very nice video guruji,2024-12-11T17:42:45Z,0,English,0.4754,Positive,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,thank you sir,2025-02-03T16:56:33Z,0,English,0.3612,Positive,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,ram ram guruji good information,2025-05-10T08:30:07Z,0,English,0.4404,Positive,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,thanks ji good knowledge ji,2025-04-16T04:49:16Z,0,English,0.7003,Positive,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,guruji apko koti koti pranam,2025-01-02T06:34:42Z,0,English,0.0,Neutral,1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,,2024-12-11T12:39:26Z,1,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,bahot badhiya kaha aapne jab ham thak jate hai bahari rup se to ham aaram karte hai sote hai jab sharir rogi bana jata hai to use bhi yane pet ko bhi aaram deke bidy healing k liye sahuliyat deni chahiye ye kitana simple knowledge hai,2024-12-21T02:19:03Z,0,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,dhanyebad guru ji,2024-12-11T17:07:45Z,0,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,hamari jeevani shakti 3 kam priority basis pe karti hai 1 digestion 2 elimination 3 healing repairing immunity boosting fighting against pathigens isliye ham langhan karke pahele do kamonse sharir ko chhutakara denge to sharir teesara kam thhek se karke rogmukta ho jayega,2024-12-21T02:46:44Z,1,English,-0.0258,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,super information,2024-12-22T02:02:30Z,0,English,0.5994,Positive,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,thank you sir,2024-12-11T17:07:32Z,0,English,0.3612,Positive,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,thank you sirji,2025-02-24T23:59:30Z,0,English,0.3612,Positive,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,,2024-12-11T13:45:16Z,0,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,,2025-09-13T09:55:14Z,0,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,bhut bhut dhanyawad guruji,2024-12-18T11:42:23Z,0,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,good video sirji,2025-05-19T07:14:51Z,0,English,0.4404,Positive,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,dr rupa shah took interview of elton el amin,2024-12-27T12:30:46Z,0,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,,2025-05-30T16:04:22Z,0,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,,2025-04-25T11:29:00Z,0,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,,2025-05-23T02:58:44Z,0,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,,2024-12-18T14:22:00Z,0,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,,2025-04-27T09:24:45Z,0,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,send me shibir time table,2024-12-27T12:17:57Z,0,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,guruji ab samajh mein a raha hai,2024-12-27T03:38:33Z,0,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,pranam guruji aapke ek video mein aapne apne ghar ka rain water harvesting system dikhaya tha and tanks pls fir se video share karein and how that system works in your home,2025-01-30T06:45:29Z,0,English,0.3612,Positive,1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,also add name of amin of usa 24 posted but he not eat water and food dr misses of vile parle take interview of his when come to mumbai name forgotten by me lady doctor she also took your interview,2024-12-27T12:26:06Z,0,English,-0.8847,Negative,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,मुझे b 12 की कमी हो गई है क्या करूँ,2025-05-30T04:43:06Z,0,Hindi,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,paani bhi nahi peena hai,2025-11-05T20:35:24Z,0,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,white sport bhi remove ho,2024-12-21T11:22:01Z,0,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,sir alcoholic person nds follow krne se drink band kar sakte h,2024-12-13T10:39:44Z,0,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,8 ghante fasting jo bolte ho sir aap ye day m h ya night m aur fasting kitne din bhuka rehana hai,2025-05-22T06:50:16Z,0,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,क्या माइग्रेन रोग में लंघन कर सकते है,2025-05-26T13:00:46Z,0,Hindi,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,langan kitne din tak karna hai,2025-02-27T11:49:25Z,1,English,0.0,Neutral,-1
Autophagy| Fasting| सारी बीमारियों का एक ही इलाज - उपवास। लंघन उपवास आपकी 80% बीमारियाँ ठीक कर देगा।,sir i have the problem of depression and i can not sleep without medicines tell me how can i cure the depression by fasting,2024-12-11T15:09:20Z,2,English,-0.8779,Negative,-1
क्या उपवास करना सेहत के लिए हानिकारक है? लगन और उपवास एक ही होते हैं?,love you sir great dr,2025-05-11T16:06:40Z,1,English,0.8519,Positive,-1
क्या उपवास करना सेहत के लिए हानिकारक है? लगन और उपवास एक ही होते हैं?,bahut badi baat kahi aapane dhanyvad sar ji,2024-12-27T01:52:25Z,1,English,0.0,Neutral,-1
क्या उपवास करना सेहत के लिए हानिकारक है? लगन और उपवास एक ही होते हैं?,,2025-10-26T13:15:10Z,0,English,0.0,Neutral,-1
क्या उपवास करना सेहत के लिए हानिकारक है? लगन और उपवास एक ही होते हैं?,meri jaan bacha li nds ne thank you bv chouhan ji abi to 75 percent hi follow kar pa rahi hu fir bhi,2024-12-10T16:14:36Z,0,English,0.3612,Positive,-1
क्या उपवास करना सेहत के लिए हानिकारक है? लगन और उपवास एक ही होते हैं?,sir skin pe white spots hee uska koi ukel dona,2025-07-29T11:17:20Z,1,English,0.0,Neutral,-1
क्या उपवास करना सेहत के लिए हानिकारक है? लगन और उपवास एक ही होते हैं?,meri shugar to kntrol hi nhi ho rahi nashik se hi nds kar rahi hu me,2025-04-22T17:35:46Z,0,English,0.0,Neutral,-1
एक गलती और किडनी खराब! बचने के लिए देखें ये वीडियो! किडनी रिपेयर का अनसुना सच!,guruji bahut bahut hardik subhkamnaye aap jio hazore saal ye dua hai hamare,2024-12-10T04:23:36Z,7,English,0.0,Neutral,-1
एक गलती और किडनी खराब! बचने के लिए देखें ये वीडियो! किडनी रिपेयर का अनसुना सच!,गुरुजी प्रणाम 3 महीने nds उसके बाद फ्रूट डायट यही जीवन का लक्ष्य होना चाहिए हर किसी बीमार के लिए फिर उसके मौज ही मौज।,2024-12-09T14:24:40Z,10,Hindi,0.0,Neutral,-1
एक गलती और किडनी खराब! बचने के लिए देखें ये वीडियो! किडनी रिपेयर का अनसुना सच!,,2026-01-20T11:07:45Z,0,English,0.0,Neutral,-1
एक गलती और किडनी खराब! बचने के लिए देखें ये वीडियो! किडनी रिपेयर का अनसुना सच!,गुरु आप को कोटि कोटि प्रणाम,2025-11-25T05:43:45Z,1,Hindi,0.0,Neutral,-1
एक गलती और किडनी खराब! बचने के लिए देखें ये वीडियो! किडनी रिपेयर का अनसुना सच!,shikti,2026-02-11T08:04:24Z,0,English,0.0,Neutral,-1
एक गलती और किडनी खराब! बचने के लिए देखें ये वीडियो! किडनी रिपेयर का अनसुना सच!,एक एक शब्द अनुभव पूर्ण है,2024-12-09T13:23:02Z,3,Hindi,0.0,Neutral,-1
